,run,epoch,train loss,test loss,epoch duration,run duration,batch_size,model,network,margin,opt,lr
220,8,11,0.04883916303515434,0.0911191925406456,6.497628688812256,29.629807710647583,10,tripletNet,sqe,1.0,adam,0.001
221,8,12,0.08377277106046677,0.0645596981048584,6.416774034500122,36.05058002471924,10,tripletNet,sqe,1.0,adam,0.001
222,8,13,0.029068637639284134,0.10231520980596542,6.4318482875823975,42.4864182472229,10,tripletNet,sqe,1.0,adam,0.001
223,8,14,0.053383927792310715,0.012762628495693207,6.472686767578125,48.963104486465454,10,tripletNet,sqe,1.0,adam,0.001
224,8,15,0.03562750667333603,0.053231578320264816,6.556534290313721,55.5236132144928,10,tripletNet,sqe,1.0,adam,0.001
225,8,16,0.09208004921674728,0.03300886228680611,6.415896415710449,61.94344687461853,10,tripletNet,sqe,1.0,adam,0.001
226,8,17,0.019720278680324554,0.02473599463701248,6.584390163421631,68.53182220458984,10,tripletNet,sqe,1.0,adam,0.001
227,8,18,0.014753205701708794,0.09175226092338562,6.390917778015137,74.92771983146667,10,tripletNet,sqe,1.0,adam,0.001
228,8,19,0.053961992263793945,0.01513646449893713,4.969685077667236,79.90239548683167,10,tripletNet,sqe,1.0,adam,0.001
229,8,20,0.03474268317222595,0.052843332290649414,1.9936339855194092,81.89702033996582,10,tripletNet,sqe,1.0,adam,0.001
230,8,21,0.04013942554593086,0.09526766836643219,1.95975661277771,83.85777449607849,10,tripletNet,sqe,1.0,adam,0.001
231,8,22,0.10691888630390167,0.021594395861029625,1.9478232860565186,85.80759334564209,10,tripletNet,sqe,1.0,adam,0.001
232,8,23,0.026529749855399132,0.08969167619943619,1.9667384624481201,87.77529668807983,10,tripletNet,sqe,1.0,adam,0.001
233,8,24,0.08160346001386642,0.05799565464258194,2.0525104999542236,89.8298020362854,10,tripletNet,sqe,1.0,adam,0.001
234,8,25,0.023918254300951958,0.002359085250645876,2.0435328483581543,91.8743326663971,10,tripletNet,sqe,1.0,adam,0.001
235,8,26,0.036500439047813416,0.02812265418469906,2.203108787536621,94.07943654060364,10,tripletNet,sqe,1.0,adam,0.001
236,8,27,0.06256677210330963,0.0,2.0933990478515625,96.17483043670654,10,tripletNet,sqe,1.0,adam,0.001
237,8,28,0.03973938524723053,0.019408313557505608,2.0106568336486816,98.18748211860657,10,tripletNet,sqe,1.0,adam,0.001
238,8,29,0.027821114286780357,0.02014942280948162,2.162179708480835,100.350661277771,10,tripletNet,sqe,1.0,adam,0.001
239,8,30,0.09523790329694748,0.04339966922998428,2.161221742630005,102.51288056373596,10,tripletNet,sqe,1.0,adam,0.001
240,9,1,0.8995778560638428,0.8086647391319275,2.178173780441284,2.1831612586975098,10,tripletNet,sqe,1.0,adam,0.0001
241,9,2,0.5956467390060425,0.3073786497116089,2.244997024536133,4.430152654647827,10,tripletNet,sqe,1.0,adam,0.0001
242,9,3,0.3706256151199341,0.28687626123428345,2.3387436866760254,6.771888494491577,10,tripletNet,sqe,1.0,adam,0.0001
243,9,4,0.26258862018585205,0.2665763199329376,3.6831510066986084,10.45703387260437,10,tripletNet,sqe,1.0,adam,0.0001
244,9,5,0.275648295879364,0.295474648475647,6.539347410202026,17.000370740890503,10,tripletNet,sqe,1.0,adam,0.0001
245,9,6,0.1632850021123886,0.2444470375776291,6.444754123687744,23.450113773345947,10,tripletNet,sqe,1.0,adam,0.0001
246,9,7,0.19180063903331757,0.17559683322906494,6.348019361495972,29.80212426185608,10,tripletNet,sqe,1.0,adam,0.0001
247,9,8,0.06708557903766632,0.14543990790843964,6.5664355754852295,36.37255048751831,10,tripletNet,sqe,1.0,adam,0.0001
248,9,9,0.11634314060211182,0.13551704585552216,6.472685813903809,42.84922766685486,10,tripletNet,sqe,1.0,adam,0.0001
249,9,10,0.09849554300308228,0.09677928686141968,7.4650795459747314,50.318297386169434,10,tripletNet,sqe,1.0,adam,0.0001
250,9,11,0.09000912308692932,0.14477090537548065,6.441820859909058,56.76410913467407,10,tripletNet,sqe,1.0,adam,0.0001
251,9,12,0.10848832130432129,0.11790110915899277,4.4829421043396,61.25205063819885,10,tripletNet,sqe,1.0,adam,0.0001
252,9,13,0.05331755802035332,0.0976337268948555,1.950782060623169,63.20482778549194,10,tripletNet,sqe,1.0,adam,0.0001
253,9,14,0.0456397607922554,0.011249898001551628,2.0046379566192627,65.21046328544617,10,tripletNet,sqe,1.0,adam,0.0001
254,9,15,0.025977764278650284,0.04557418450713158,1.9737200736999512,67.1861789226532,10,tripletNet,sqe,1.0,adam,0.0001
255,9,16,0.05600421875715256,0.10114844143390656,1.9986538887023926,69.18583035469055,10,tripletNet,sqe,1.0,adam,0.0001
256,9,17,0.03765692934393883,0.012933230958878994,2.0195980072021484,71.20642614364624,10,tripletNet,sqe,1.0,adam,0.0001
257,9,18,0.0454602986574173,0.0366448350250721,2.0056357383728027,73.2140564918518,10,tripletNet,sqe,1.0,adam,0.0001
258,9,19,0.0668109804391861,0.012307688593864441,2.4145419597625732,75.63059329986572,10,tripletNet,sqe,1.0,adam,0.0001
259,9,20,0.020431077107787132,0.053977351635694504,2.0834267139434814,77.71601510047913,10,tripletNet,sqe,1.0,adam,0.0001
260,9,21,0.019649550318717957,0.021125085651874542,2.0116195678710938,79.72962975502014,10,tripletNet,sqe,1.0,adam,0.0001
261,9,22,0.034522052854299545,0.0026114333886653185,2.164210796356201,81.8948380947113,10,tripletNet,sqe,1.0,adam,0.0001
262,9,23,0.046829819679260254,0.02778518758714199,2.308826208114624,84.20565986633301,10,tripletNet,sqe,1.0,adam,0.0001
263,9,24,0.040817588567733765,0.10167957842350006,2.377638816833496,86.58529353141785,10,tripletNet,sqe,1.0,adam,0.0001
264,9,25,0.037570662796497345,0.010085420683026314,2.4045681953430176,88.99185681343079,10,tripletNet,sqe,1.0,adam,0.0001
265,9,26,0.037616025656461716,0.022177230566740036,5.002986669540405,93.9988341331482,10,tripletNet,sqe,1.0,adam,0.0001
266,9,27,0.004722192883491516,0.021206488832831383,6.2802019119262695,100.28302478790283,10,tripletNet,sqe,1.0,adam,0.0001
267,9,28,0.020031947642564774,0.011863377876579762,6.350014686584473,106.63703036308289,10,tripletNet,sqe,1.0,adam,0.0001
268,9,29,0.02452849969267845,0.061320960521698,6.464707851409912,113.10572862625122,10,tripletNet,sqe,1.0,adam,0.0001
269,9,30,0.027915336191654205,0.02465805970132351,6.459115743637085,119.56883502006531,10,tripletNet,sqe,1.0,adam,0.0001
270,10,1,0.737252950668335,0.29694896936416626,12.297798156738281,12.31072187423706,10,tripletNet,resnet,1.0,adam,0.01
271,10,2,0.38700708746910095,0.063362255692482,11.828318119049072,24.1430504322052,10,tripletNet,resnet,1.0,adam,0.01
272,10,3,0.5921615362167358,0.6660082936286926,11.841328859329224,35.988370418548584,10,tripletNet,resnet,1.0,adam,0.01
273,10,4,0.8456783294677734,1.03872811794281,12.014862775802612,48.007221937179565,10,tripletNet,resnet,1.0,adam,0.01
274,10,5,1.0159873962402344,0.37283119559288025,12.00189733505249,60.01311016082764,10,tripletNet,resnet,1.0,adam,0.01
275,10,6,0.7553908228874207,1.6223722696304321,11.946063995361328,71.96316456794739,10,tripletNet,resnet,1.0,adam,0.01
276,10,7,0.992067277431488,0.14978115260601044,12.116607189178467,84.08476567268372,10,tripletNet,resnet,1.0,adam,0.01
277,10,8,0.8041942119598389,0.15936096012592316,12.044312477111816,96.13306617736816,10,tripletNet,resnet,1.0,adam,0.01
278,10,9,0.6838745474815369,0.8059837222099304,12.034590482711792,108.17258739471436,10,tripletNet,resnet,1.0,adam,0.01
279,10,10,0.6937059760093689,0.3597068786621094,12.058734655380249,120.23535561561584,10,tripletNet,resnet,1.0,adam,0.01
280,10,11,0.6449942588806152,0.15465055406093597,12.117027521133423,132.35739064216614,10,tripletNet,resnet,1.0,adam,0.01
281,10,12,0.6856040358543396,0.2351914495229721,12.124917268753052,144.48735904693604,10,tripletNet,resnet,1.0,adam,0.01
282,10,13,1.2954131364822388,0.4777752459049225,12.539460182189941,157.03080940246582,10,tripletNet,resnet,1.0,adam,0.01
283,10,14,0.592944324016571,0.5969429016113281,12.0757896900177,169.11058974266052,10,tripletNet,resnet,1.0,adam,0.01
284,10,15,0.5627673864364624,0.3803834617137909,12.265193462371826,181.37977409362793,10,tripletNet,resnet,1.0,adam,0.01
285,10,16,0.3640763759613037,0.3633812963962555,12.113280534744263,193.4970452785492,10,tripletNet,resnet,1.0,adam,0.01
286,10,17,0.8700072169303894,0.7418816089630127,12.201360702514648,205.70239639282227,10,tripletNet,resnet,1.0,adam,0.01
287,10,18,0.7406889200210571,0.41303715109825134,12.028778314590454,217.74013900756836,10,tripletNet,resnet,1.0,adam,0.01
288,10,19,0.7283233404159546,0.499157190322876,12.276163101196289,230.02129101753235,10,tripletNet,resnet,1.0,adam,0.01
289,10,20,0.432503342628479,0.377043753862381,12.162587642669678,242.1888666152954,10,tripletNet,resnet,1.0,adam,0.01
290,10,21,1.317287802696228,0.443218857049942,12.28096890449524,254.4748342037201,10,tripletNet,resnet,1.0,adam,0.01
291,10,22,0.553082287311554,0.20657773315906525,12.0506911277771,266.52947545051575,10,tripletNet,resnet,1.0,adam,0.01
292,10,23,0.5087268352508545,2.1981418132781982,12.106557846069336,278.64002299308777,10,tripletNet,resnet,1.0,adam,0.01
293,10,24,0.9702743291854858,0.10880209505558014,12.155762672424316,290.7997748851776,10,tripletNet,resnet,1.0,adam,0.01
294,10,25,0.8166043758392334,0.3244006931781769,12.33207893371582,303.1358449459076,10,tripletNet,resnet,1.0,adam,0.01
295,10,26,0.5297305583953857,0.6046225428581238,12.228399515151978,315.3682346343994,10,tripletNet,resnet,1.0,adam,0.01
296,10,27,0.8188053965568542,0.4583837687969208,12.29328441619873,327.6655101776123,10,tripletNet,resnet,1.0,adam,0.01
297,10,28,0.41453108191490173,0.29979759454727173,12.293014287948608,339.96351313591003,10,tripletNet,resnet,1.0,adam,0.01
298,10,29,0.5273664593696594,0.4429054856300354,12.289129257202148,352.25663352012634,10,tripletNet,resnet,1.0,adam,0.01
299,10,30,0.4476860463619232,0.1555085927248001,12.403820991516113,364.66444516181946,10,tripletNet,resnet,1.0,adam,0.01
300,11,1,0.9053908586502075,0.3173472583293915,12.432888746261597,12.445854663848877,10,tripletNet,resnet,1.0,adam,0.001
301,11,2,0.38189053535461426,0.22804680466651917,12.475632190704346,24.925477266311646,10,tripletNet,resnet,1.0,adam,0.001
302,11,3,0.47658440470695496,0.3426666259765625,12.327026844024658,37.25649428367615,10,tripletNet,resnet,1.0,adam,0.001
303,11,4,0.36527320742607117,0.5506192445755005,12.168452024459839,49.42893719673157,10,tripletNet,resnet,1.0,adam,0.001
304,11,5,0.3150291442871094,0.7522901296615601,12.293118238449097,61.726046323776245,10,tripletNet,resnet,1.0,adam,0.001
305,11,6,0.24915462732315063,0.09956751018762589,12.32936716079712,74.05940413475037,10,tripletNet,resnet,1.0,adam,0.001
306,11,7,0.15511298179626465,0.08006192743778229,12.304089784622192,86.3674840927124,10,tripletNet,resnet,1.0,adam,0.001
307,11,8,0.1986275613307953,0.19020433723926544,12.229289293289185,98.60076403617859,10,tripletNet,resnet,1.0,adam,0.001
308,11,9,0.21884793043136597,0.08023681491613388,12.44819688796997,111.05295062065125,10,tripletNet,resnet,1.0,adam,0.001
309,11,10,0.09137215465307236,0.02629493735730648,12.231704950332642,123.28864789009094,10,tripletNet,resnet,1.0,adam,0.001
310,11,11,0.11601772159337997,0.12066853046417236,12.27217721939087,135.56481337547302,10,tripletNet,resnet,1.0,adam,0.001
311,11,12,0.1444699764251709,0.04228175804018974,12.25522518157959,147.8240282535553,10,tripletNet,resnet,1.0,adam,0.001
312,11,13,0.16167263686656952,0.17188429832458496,12.197063684463501,160.02607774734497,10,tripletNet,resnet,1.0,adam,0.001
313,11,14,0.09614016115665436,0.009555960074067116,12.28015422821045,172.3112187385559,10,tripletNet,resnet,1.0,adam,0.001
314,11,15,0.11467216908931732,0.2728574872016907,12.33307409286499,184.64828419685364,10,tripletNet,resnet,1.0,adam,0.001
315,11,16,0.14240965247154236,0.08493191003799438,12.276258945465088,196.92853260040283,10,tripletNet,resnet,1.0,adam,0.001
316,11,17,0.10327236354351044,0.10728286951780319,12.209344148635864,209.14186334609985,10,tripletNet,resnet,1.0,adam,0.001
317,11,18,0.10654958337545395,0.0029373408760875463,12.376436948776245,221.52229118347168,10,tripletNet,resnet,1.0,adam,0.001
318,11,19,0.11340945959091187,0.05841175466775894,12.310630559921265,233.83691215515137,10,tripletNet,resnet,1.0,adam,0.001
319,11,20,0.14683756232261658,0.13821248710155487,12.297709465026855,246.13861274719238,10,tripletNet,resnet,1.0,adam,0.001
320,11,21,0.15227289497852325,0.01815858669579029,12.175400733947754,258.3180079460144,10,tripletNet,resnet,1.0,adam,0.001
321,11,22,0.0946156308054924,0.07906224578619003,12.161483764648438,270.48348236083984,10,tripletNet,resnet,1.0,adam,0.001
322,11,23,0.13806113600730896,0.04634986072778702,12.255217790603638,282.7426857948303,10,tripletNet,resnet,1.0,adam,0.001
323,11,24,0.10089926421642303,0.09059543162584305,12.278532981872559,295.0252094268799,10,tripletNet,resnet,1.0,adam,0.001
324,11,25,0.08352836221456528,0.002710367552936077,12.695049524307251,307.7242441177368,10,tripletNet,resnet,1.0,adam,0.001
325,11,26,0.076511450111866,0.12242486327886581,12.269731521606445,319.99896001815796,10,tripletNet,resnet,1.0,adam,0.001
326,11,27,0.07223828136920929,0.022573044523596764,12.274884223937988,332.27883219718933,10,tripletNet,resnet,1.0,adam,0.001
327,11,28,0.09408710896968842,0.06969959288835526,12.262342691421509,344.5451662540436,10,tripletNet,resnet,1.0,adam,0.001
328,11,29,0.15071289241313934,0.011693821288645267,12.375884771347046,356.92503929138184,10,tripletNet,resnet,1.0,adam,0.001
329,11,30,0.06103565916419029,0.0,12.296112060546875,369.2251410484314,10,tripletNet,resnet,1.0,adam,0.001
330,12,1,0.999118983745575,0.997960090637207,13.000350713729858,13.014327049255371,10,tripletNet,resnet,1.0,adam,0.0001
331,12,2,0.9937857389450073,0.9855229258537292,12.316057205200195,25.33437490463257,10,tripletNet,resnet,1.0,adam,0.0001
332,12,3,0.9770552515983582,0.9518395662307739,12.270179033279419,37.60954284667969,10,tripletNet,resnet,1.0,adam,0.0001
333,12,4,0.9333591461181641,0.8865458369255066,12.297107696533203,49.91064167022705,10,tripletNet,resnet,1.0,adam,0.0001
334,12,5,0.8215135931968689,0.7421177625656128,12.222525596618652,62.137157917022705,10,tripletNet,resnet,1.0,adam,0.0001
335,12,6,0.6593037843704224,0.4295175075531006,12.396864414215088,74.53801202774048,10,tripletNet,resnet,1.0,adam,0.0001
336,12,7,0.5390307903289795,0.6156085133552551,12.139894008636475,86.68189406394958,10,tripletNet,resnet,1.0,adam,0.0001
337,12,8,0.44333863258361816,0.38518959283828735,12.319985151290894,99.00686693191528,10,tripletNet,resnet,1.0,adam,0.0001
338,12,9,0.39846640825271606,0.49059781432151794,12.40282654762268,111.41368412971497,10,tripletNet,resnet,1.0,adam,0.0001
339,12,10,0.4089009165763855,0.3623788058757782,12.337175369262695,123.75484919548035,10,tripletNet,resnet,1.0,adam,0.0001
340,12,11,0.35913223028182983,0.3656529188156128,12.214396476745605,135.97323632240295,10,tripletNet,resnet,1.0,adam,0.0001
341,12,12,0.36627766489982605,0.241404727101326,12.232496738433838,148.21072244644165,10,tripletNet,resnet,1.0,adam,0.0001
342,12,13,0.38941437005996704,0.2718677222728729,12.239264249801636,160.45397877693176,10,tripletNet,resnet,1.0,adam,0.0001
343,12,14,0.3111550509929657,0.3148808479309082,12.252234935760498,172.71020030975342,10,tripletNet,resnet,1.0,adam,0.0001
344,12,15,0.27252352237701416,0.24588064849376678,12.306715965270996,185.02090287208557,10,tripletNet,resnet,1.0,adam,0.0001
345,12,16,0.33748990297317505,0.21004176139831543,12.224292993545532,197.24918723106384,10,tripletNet,resnet,1.0,adam,0.0001
346,12,17,0.23704586923122406,0.2788639962673187,12.261865377426147,209.51503705978394,10,tripletNet,resnet,1.0,adam,0.0001
347,12,18,0.2587617039680481,0.3464798629283905,12.276163339614868,221.79519176483154,10,tripletNet,resnet,1.0,adam,0.0001
348,12,19,0.2575777769088745,0.25399500131607056,12.286527872085571,234.08571004867554,10,tripletNet,resnet,1.0,adam,0.0001
349,12,20,0.27660423517227173,0.43594953417778015,12.321653127670288,246.41135454177856,10,tripletNet,resnet,1.0,adam,0.0001
350,12,21,0.18471446633338928,0.33948731422424316,12.360321521759033,258.77666425704956,10,tripletNet,resnet,1.0,adam,0.0001
351,12,22,0.2537696957588196,0.3550815284252167,12.374237060546875,271.15588760375977,10,tripletNet,resnet,1.0,adam,0.0001
352,12,23,0.23427222669124603,0.3240572214126587,12.320903778076172,283.4807827472687,10,tripletNet,resnet,1.0,adam,0.0001
353,12,24,0.3026798963546753,0.50600665807724,12.27294659614563,295.7577188014984,10,tripletNet,resnet,1.0,adam,0.0001
354,12,25,0.29220208525657654,0.30593299865722656,12.295228719711304,308.0569384098053,10,tripletNet,resnet,1.0,adam,0.0001
355,12,26,0.2945115268230438,0.26669856905937195,12.227356433868408,320.28924226760864,10,tripletNet,resnet,1.0,adam,0.0001
356,12,27,0.25817814469337463,0.32431432604789734,12.331799983978271,332.62503147125244,10,tripletNet,resnet,1.0,adam,0.0001
357,12,28,0.263708233833313,0.23719055950641632,12.34397554397583,344.9739956855774,10,tripletNet,resnet,1.0,adam,0.0001
358,12,29,0.2143893837928772,0.21754255890846252,12.303092241287231,357.2810785770416,10,tripletNet,resnet,1.0,adam,0.0001
359,12,30,0.27543124556541443,0.2771075367927551,12.33306097984314,369.6201243400574,10,tripletNet,resnet,1.0,adam,0.0001
360,13,1,1.4079253673553467,0.6157543063163757,9.499336957931519,9.512943506240845,10,tripletNet,effB0,1.0,adam,0.01
361,13,2,3.2280311584472656,0.46348920464515686,9.467097282409668,18.984032154083252,10,tripletNet,effB0,1.0,adam,0.01
362,13,3,1.392122507095337,0.9166973233222961,9.689094066619873,28.67712712287903,10,tripletNet,effB0,1.0,adam,0.01
363,13,4,1.6829441785812378,0.490293025970459,9.35424518585205,38.035361766815186,10,tripletNet,effB0,1.0,adam,0.01
364,13,5,1.1284840106964111,0.3747681677341461,9.26048731803894,47.29984259605408,10,tripletNet,effB0,1.0,adam,0.01
365,13,6,0.9433019161224365,0.29745379090309143,9.303470611572266,56.60729932785034,10,tripletNet,effB0,1.0,adam,0.01
366,13,7,0.9219100475311279,0.0759376585483551,9.203881978988647,65.81517124176025,10,tripletNet,effB0,1.0,adam,0.01
367,13,8,1.0816386938095093,0.4730442464351654,9.147529602050781,74.96669363975525,10,tripletNet,effB0,1.0,adam,0.01
368,13,9,0.9513503909111023,4.004546642303467,9.330724000930786,84.30240607261658,10,tripletNet,effB0,1.0,adam,0.01
369,13,10,1.2806727886199951,2.7363319396972656,9.26702070236206,93.57341575622559,10,tripletNet,effB0,1.0,adam,0.01
370,13,11,2.0583572387695312,0.4122767448425293,9.235842227935791,102.81429171562195,10,tripletNet,effB0,1.0,adam,0.01
371,13,12,1.0015549659729004,1.0568393468856812,9.268034934997559,112.08731508255005,10,tripletNet,effB0,1.0,adam,0.01
372,13,13,0.9268488883972168,1.9099256992340088,9.183273553848267,121.2745795249939,10,tripletNet,effB0,1.0,adam,0.01
373,13,14,1.249983310699463,1.3373174667358398,9.283200740814209,130.56275486946106,10,tripletNet,effB0,1.0,adam,0.01
374,13,15,0.6875605583190918,1.0430116653442383,9.211373329162598,139.77911472320557,10,tripletNet,effB0,1.0,adam,0.01
375,13,16,1.7488231658935547,19.987783432006836,9.332981586456299,149.11607098579407,10,tripletNet,effB0,1.0,adam,0.01
376,13,17,1.7157292366027832,5.640730381011963,9.274147033691406,158.39520502090454,10,tripletNet,effB0,1.0,adam,0.01
377,13,18,2.109405755996704,1.8475178480148315,9.301777839660645,167.7009677886963,10,tripletNet,effB0,1.0,adam,0.01
378,13,19,3.410273551940918,8.14687442779541,9.142112731933594,176.84707140922546,10,tripletNet,effB0,1.0,adam,0.01
379,13,20,8.175376892089844,4.533321380615234,9.383565425872803,186.23462796211243,10,tripletNet,effB0,1.0,adam,0.01
380,13,21,17.900114059448242,0.3632548153400421,9.251574754714966,195.49019026756287,10,tripletNet,effB0,1.0,adam,0.01
381,13,22,2.806129217147827,7.731459140777588,9.151288747787476,204.6464216709137,10,tripletNet,effB0,1.0,adam,0.01
382,13,23,4.38044548034668,1.2860931158065796,9.221167802810669,213.87162518501282,10,tripletNet,effB0,1.0,adam,0.01
383,13,24,1.787152647972107,1.2341104745864868,9.200598955154419,223.07721376419067,10,tripletNet,effB0,1.0,adam,0.01
384,13,25,4.167482376098633,1.3181928396224976,9.400141954421997,232.48134660720825,10,tripletNet,effB0,1.0,adam,0.01
385,13,26,1.7766683101654053,0.8177575469017029,9.19565463066101,241.682035446167,10,tripletNet,effB0,1.0,adam,0.01
386,13,27,2.357330560684204,1.393602728843689,9.317057609558105,251.00308465957642,10,tripletNet,effB0,1.0,adam,0.01
387,13,28,1.6086443662643433,0.8992132544517517,9.174849271774292,260.18197679519653,10,tripletNet,effB0,1.0,adam,0.01
388,13,29,2.437061309814453,1.0695778131484985,9.218342065811157,269.40530705451965,10,tripletNet,effB0,1.0,adam,0.01
389,13,30,1.3669981956481934,0.7186992168426514,9.508715391159058,278.91901111602783,10,tripletNet,effB0,1.0,adam,0.01
390,14,1,0.942138671875,0.7949959635734558,9.376166582107544,9.388707876205444,10,tripletNet,effB0,1.0,adam,0.001
391,14,2,0.5552201867103577,0.35952919721603394,9.428335428237915,18.821032524108887,10,tripletNet,effB0,1.0,adam,0.001
392,14,3,0.34518977999687195,0.33274176716804504,9.389216661453247,28.214239597320557,10,tripletNet,effB0,1.0,adam,0.001
393,14,4,0.2797277569770813,0.3171742260456085,9.264920711517334,37.484147787094116,10,tripletNet,effB0,1.0,adam,0.001
394,14,5,0.29144275188446045,0.17750759422779083,9.248262882232666,46.736462116241455,10,tripletNet,effB0,1.0,adam,0.001
395,14,6,0.28072595596313477,0.28629955649375916,9.303628921508789,56.045079469680786,10,tripletNet,effB0,1.0,adam,0.001
396,14,7,0.24183452129364014,0.07273528724908829,9.222626209259033,65.27170205116272,10,tripletNet,effB0,1.0,adam,0.001
397,14,8,0.14003928005695343,0.057160235941410065,9.403770685195923,74.68045926094055,10,tripletNet,effB0,1.0,adam,0.001
398,14,9,0.1912485957145691,0.1049603745341301,9.123250484466553,83.80771064758301,10,tripletNet,effB0,1.0,adam,0.001
399,14,10,0.42116186022758484,0.24302831292152405,9.249935150146484,93.06263279914856,10,tripletNet,effB0,1.0,adam,0.001
400,14,11,0.20096032321453094,0.017208507284522057,9.390043258666992,102.45666694641113,10,tripletNet,effB0,1.0,adam,0.001
401,14,12,0.1954447478055954,0.04132768139243126,9.221295595169067,111.68194508552551,10,tripletNet,effB0,1.0,adam,0.001
402,14,13,0.2358969897031784,0.0384850949048996,9.602520227432251,121.28945326805115,10,tripletNet,effB0,1.0,adam,0.001
403,14,14,0.23533141613006592,0.06137445569038391,9.478605031967163,130.7720491886139,10,tripletNet,effB0,1.0,adam,0.001
404,14,15,0.11739625781774521,0.06851422041654587,9.28831958770752,140.06533980369568,10,tripletNet,effB0,1.0,adam,0.001
405,14,16,0.15579859912395477,0.11903679370880127,9.308260202407837,149.37761306762695,10,tripletNet,effB0,1.0,adam,0.001
406,14,17,0.21543948352336884,0.1829075813293457,9.338036060333252,158.71964025497437,10,tripletNet,effB0,1.0,adam,0.001
407,14,18,0.08983518928289413,0.14904670417308807,9.486656188964844,168.21128296852112,10,tripletNet,effB0,1.0,adam,0.001
408,14,19,0.15099848806858063,0.06804486364126205,9.727589130401611,177.94285941123962,10,tripletNet,effB0,1.0,adam,0.001
409,14,20,0.11975138634443283,0.06805771589279175,10.127604007720947,188.07449412345886,10,tripletNet,effB0,1.0,adam,0.001
410,14,21,0.27764520049095154,0.020710833370685577,10.24161148071289,198.32013940811157,10,tripletNet,effB0,1.0,adam,0.001
411,14,22,0.2284018099308014,0.07235254347324371,9.321166276931763,207.64529752731323,10,tripletNet,effB0,1.0,adam,0.001
412,14,23,0.2374216765165329,0.2722131311893463,9.398473262786865,217.0487575531006,10,tripletNet,effB0,1.0,adam,0.001
413,14,24,0.24948927760124207,0.13090458512306213,9.548180103302002,226.60092687606812,10,tripletNet,effB0,1.0,adam,0.001
414,14,25,0.3284088373184204,0.07348959892988205,9.388533353805542,235.99345183372498,10,tripletNet,effB0,1.0,adam,0.001
415,14,26,0.11830884218215942,0.0446506105363369,9.626298904418945,245.62373805046082,10,tripletNet,effB0,1.0,adam,0.001
416,14,27,0.15363144874572754,0.06323128193616867,9.333714723587036,254.96146631240845,10,tripletNet,effB0,1.0,adam,0.001
417,14,28,0.11646511405706406,0.03591325879096985,9.243996143341064,264.2094535827637,10,tripletNet,effB0,1.0,adam,0.001
418,14,29,0.21943257749080658,0.10159914940595627,9.29438328742981,273.50782775878906,10,tripletNet,effB0,1.0,adam,0.001
419,14,30,0.1801726073026657,0.05781834200024605,9.451486349105835,282.96332263946533,10,tripletNet,effB0,1.0,adam,0.001
420,15,1,0.9986845254898071,0.996705949306488,9.332035303115845,9.345171451568604,10,tripletNet,effB0,1.0,adam,0.0001
421,15,2,0.9962060451507568,0.9952418208122253,9.415421485900879,18.76457905769348,10,tripletNet,effB0,1.0,adam,0.0001
422,15,3,0.9879082441329956,0.9848745465278625,9.215385437011719,27.98395562171936,10,tripletNet,effB0,1.0,adam,0.0001
423,15,4,0.9550689458847046,0.9538024067878723,9.454929828643799,37.44287323951721,10,tripletNet,effB0,1.0,adam,0.0001
424,15,5,0.8842102289199829,0.8341317176818848,9.413310289382935,46.86117720603943,10,tripletNet,effB0,1.0,adam,0.0001
425,15,6,0.752569317817688,0.7378208041191101,9.423300981521606,56.288469552993774,10,tripletNet,effB0,1.0,adam,0.0001
426,15,7,0.5885284543037415,0.6660046577453613,9.284095764160156,65.57656717300415,10,tripletNet,effB0,1.0,adam,0.0001
427,15,8,0.5507351756095886,0.6166651248931885,9.584222793579102,75.16577625274658,10,tripletNet,effB0,1.0,adam,0.0001
428,15,9,0.5101436376571655,0.3578895032405853,9.36276388168335,84.53253245353699,10,tripletNet,effB0,1.0,adam,0.0001
429,15,10,0.41227447986602783,0.48224887251853943,9.415287017822266,93.95180988311768,10,tripletNet,effB0,1.0,adam,0.0001
430,15,11,0.3235531747341156,0.3083353042602539,9.377922534942627,103.33371877670288,10,tripletNet,effB0,1.0,adam,0.0001
431,15,12,0.3757556080818176,0.4530540406703949,9.255695819854736,112.5934054851532,10,tripletNet,effB0,1.0,adam,0.0001
432,15,13,0.34993672370910645,0.43634507060050964,9.452715635299683,122.05011177062988,10,tripletNet,effB0,1.0,adam,0.0001
433,15,14,0.3217281103134155,0.3012143075466156,9.368345499038696,131.42244863510132,10,tripletNet,effB0,1.0,adam,0.0001
434,15,15,0.3104868233203888,0.19684891402721405,9.306102275848389,140.7325406074524,10,tripletNet,effB0,1.0,adam,0.0001
435,15,16,0.34321221709251404,0.2189314216375351,9.209599018096924,149.9471275806427,10,tripletNet,effB0,1.0,adam,0.0001
436,15,17,0.21248117089271545,0.18982236087322235,9.259998083114624,159.21111750602722,10,tripletNet,effB0,1.0,adam,0.0001
437,15,18,0.18531647324562073,0.11851433664560318,9.513383388519287,168.72854781150818,10,tripletNet,effB0,1.0,adam,0.0001
438,15,19,0.3080075681209564,0.232672318816185,9.366254806518555,178.09879350662231,10,tripletNet,effB0,1.0,adam,0.0001
439,15,20,0.26404932141304016,0.1992441713809967,9.20497465133667,187.30775904655457,10,tripletNet,effB0,1.0,adam,0.0001
